time/iterations,time/fps,time/time_elapsed,rollout/ep_len_mean,rollout/ep_rew_mean,time/total_timesteps,train/entropy_loss,train/approx_kl,train/clip_fraction,train/learning_rate,train/n_updates,train/policy_gradient_loss,train/loss,train/clip_range,train/explained_variance,train/value_loss
33,1026,8,200.0,815.0,8448,-2.0130517780780792,0.0016134751,0.0,0.0003,5120,-0.00460850524250418,902.2723388671875,0.3,0.23975259065628052,1569.4140686035157
34,1025,8,200.0,823.2558139534884,8704,-1.9087749361991881,0.0009775523,0.0,0.0003,5130,-0.0032821174710988997,1414.5616455078125,0.3,0.35381466150283813,2970.0573486328126
35,1025,8,200.0,820.2272727272727,8960,-1.987384557723999,0.00018069474,0.0,0.0003,5140,-0.0015164435375481845,1937.7662353515625,0.3,0.3497544527053833,3066.99140625
36,1024,8,200.0,819.3478260869565,9216,-1.9086064100265503,0.00058729085,0.0,0.0003,5150,-0.002793422667309642,1155.77490234375,0.3,0.24027222394943237,2365.1547790527343
37,1023,9,200.0,814.468085106383,9472,-2.0446406602859497,0.0009595079,0.0,0.0003,5160,-0.003195834206417203,817.3546752929688,0.3,0.35428792238235474,2031.804931640625
38,1021,9,200.0,806.875,9728,-2.0158513605594637,0.002683434,0.0046875,0.0003,5170,-0.003818671009503305,1240.237060546875,0.3,0.21539521217346191,2611.5537963867187
39,1021,9,200.0,813.8775510204082,9984,-1.9067655742168426,8.187746e-05,0.0,0.0003,5180,3.9867870509624484e-05,698.5787963867188,0.3,0.1556108593940735,1939.425048828125
40,1021,10,200.0,827.6470588235294,10240,-2.0119247317314146,0.0014046275,0.001953125,0.0003,5190,-0.00502431015484035,769.3712768554688,0.3,0.4101254940032959,1724.9103515625
1,1302,0,200.0,870.0,256,-1.9412884056568145,0.0010305389,0.0,0.0003,5200,-0.0028076804475858806,1824.0296630859375,0.3,0.27789992094039917,3238.661999511719
2,1147,0,200.0,1010.0,512,-1.578387725353241,0.030118035,0.06875,0.0003,5210,-0.016951090656220913,865.52685546875,0.3,0.49973851442337036,1662.50986328125
3,1104,0,200.0,976.6666666666666,768,-1.522058802843094,0.009410505,0.023828125,0.0003,5220,-0.010146707319654525,725.2981567382812,0.3,0.5916774272918701,1435.9614135742188
4,1082,0,200.0,864.0,1024,-1.4997806549072266,0.018990375,0.030859375,0.0003,5230,-0.008945676777511836,1034.5201416015625,0.3,0.5237840414047241,2018.9308349609375
5,1068,1,200.0,993.3333333333334,1280,-1.5164142429828644,0.009244703,0.009375,0.0003,5240,-0.010010576131753624,1430.04443359375,0.3,0.07635927200317383,3187.306530761719
6,1059,1,200.0,962.8571428571429,1536,-1.5278251767158508,0.008145227,0.009765625,0.0003,5250,-0.009612120687961578,1063.6370849609375,0.3,0.4746793508529663,2050.487194824219
7,1058,1,200.0,961.25,1792,-1.5017261505126953,0.0058419835,0.004296875,0.0003,5260,-0.007278980268165469,853.6240844726562,0.3,0.3969925045967102,2143.643621826172
8,1054,1,200.0,837.0,2048,-1.5260384202003479,0.004029857,0.002734375,0.0003,5270,-0.003306934586726129,1605.75,0.3,0.0020548105239868164,2927.3020874023437
9,1051,2,200.0,862.7272727272727,2304,-1.5532172739505767,0.01775053,0.028515625,0.0003,5280,-0.012975083384662866,683.5364379882812,0.3,0.3284664750099182,1521.8197387695313
10,1051,2,200.0,868.3333333333334,2560,-1.535370522737503,0.00549913,0.00390625,0.0003,5290,-0.0047248794697225096,1195.17431640625,0.3,0.4516223073005676,2119.519873046875
11,1048,2,200.0,843.5714285714286,2816,-1.4998270452022553,0.008590611,0.03671875,0.0003,5300,-0.00944310224149376,735.7229614257812,0.3,0.17310446500778198,1928.4634582519532
12,1045,2,200.0,831.3333333333334,3072,-1.4778054237365723,0.001199076,0.000390625,0.0003,5310,-0.0013667106861248613,753.1489868164062,0.3,0.5450245141983032,1531.1589294433593
13,1045,3,200.0,837.5,3328,-1.511522799730301,0.013218509,0.0140625,0.0003,5320,-0.012763004307635129,812.664306640625,0.3,0.39548563957214355,1679.1611877441405
14,1044,3,200.0,842.9411764705883,3584,-1.4444529354572295,0.0016578226,0.001953125,0.0003,5330,-0.0012473618611693383,1129.2353515625,0.3,0.4974691867828369,1890.8010131835938
15,1044,3,200.0,837.8947368421053,3840,-1.4151417016983032,0.0075683044,0.00234375,0.0003,5340,-0.00737426863051951,562.4041748046875,0.3,0.6312174797058105,1190.126202392578
16,1043,3,200.0,840.5,4096,-1.4434313297271728,0.013441087,0.008984375,0.0003,5350,-0.008261570194736122,530.2846069335938,0.3,0.4957526922225952,1338.5511779785156
17,1041,4,200.0,855.2380952380952,4352,-1.4219249129295348,0.023933332,0.053125,0.0003,5360,-0.012286222307011485,1108.5625,0.3,0.5328288078308105,2008.2862243652344
18,1038,4,200.0,806.9565217391304,4608,-1.3624705970287323,0.004379717,0.00546875,0.0003,5370,-0.00506427597720176,642.46337890625,0.3,0.5572150945663452,1920.7136474609374
19,1034,4,200.0,821.6666666666666,4864,-0.6619654089212418,0.002236449,0.0,0.0003,5380,-0.0033168595982715487,1969.0860595703125,0.3,-1.4057292938232422,3898.5567993164063
20,1027,4,200.0,854.0,5120,-1.3735124707221984,0.011837786,0.01875,0.0003,5390,-0.014945928426459431,1299.953857421875,0.3,0.4297347068786621,2751.1900024414062
21,1022,5,200.0,846.9230769230769,5376,-1.4417325258255005,0.0045191594,0.0015625,0.0003,5400,-0.004466939577832818,967.4710693359375,0.3,0.4329155683517456,1736.3217407226562
22,1020,5,200.0,850.0,5632,-1.434707760810852,0.003969918,0.0015625,0.0003,5410,-0.0021188555750995875,814.7034301757812,0.3,0.5607678890228271,1524.1401672363281
23,1016,5,200.0,850.0,5888,-1.478590202331543,0.0096117705,0.03125,0.0003,5420,-0.010225166217423975,797.602294921875,0.3,0.43050670623779297,1584.3472473144532
24,1012,6,200.0,837.6666666666666,6144,-1.490697479248047,0.003128237,0.001953125,0.0003,5430,-0.0035146485781297086,934.1429443359375,0.3,0.3921314477920532,1954.3967407226562
25,1010,6,200.0,850.0,6400,-1.3866578817367554,0.022153158,0.046875,0.0003,5440,-0.014593494636937977,976.5353393554688,0.3,-0.056138038635253906,2985.473797607422
26,1010,6,200.0,859.6969696969697,6656,-1.5200263857841492,0.0018834881,0.0,0.0003,5450,-0.002838107873685658,570.200927734375,0.3,0.5858256816864014,1488.5425415039062
27,1011,6,200.0,868.8235294117648,6912,-1.595530390739441,0.0075874887,0.004296875,0.0003,5460,-0.00630379042122513,852.1717529296875,0.3,0.44374674558639526,1928.0690368652345
28,1012,7,200.0,853.4285714285714,7168,-1.4931314766407013,0.003629158,0.0,0.0003,5470,-0.004446497606113553,1378.3311767578125,0.3,0.2526930570602417,2891.1734619140625
29,1013,7,200.0,862.972972972973,7424,-1.332455289363861,0.0013144789,0.0,0.0003,5480,-0.0012907181400805712,690.3484497070312,0.3,0.11223798990249634,1689.1126953125
30,1013,7,200.0,876.8421052631579,7680,-1.47275750041008,0.0010807898,0.00078125,0.0003,5490,-0.0014603096060454845,1026.373291015625,0.3,0.44498902559280396,2358.2025939941404
31,1014,7,200.0,889.2307692307693,7936,-1.5126050055027007,0.0027365172,0.001171875,0.0003,5500,-0.0023270635632798077,2054.626953125,0.3,0.5418381690979004,3247.2691162109377
32,1014,8,200.0,889.75,8192,-1.52062166929245,0.010403097,0.016015625,0.0003,5510,-0.008802356198430061,900.181884765625,0.3,0.461387038230896,1838.5431030273437
33,1015,8,200.0,883.0952380952381,8448,-1.5209008514881135,0.0008543455,0.00078125,0.0003,5520,-0.0024078783579170706,523.2579345703125,0.3,0.5148181915283203,1119.8649780273438
34,1017,8,200.0,883.953488372093,8704,-1.5476408064365388,0.0028361182,0.0,0.0003,5530,-0.004970391327515244,996.6846313476562,0.3,0.49270862340927124,1925.3576599121093
35,1017,8,200.0,895.4545454545455,8960,-1.5655893087387085,0.0024167735,0.001171875,0.0003,5540,-0.003831250942312181,494.8484191894531,0.3,0.473239541053772,1511.1177917480468
36,1017,9,200.0,907.3913043478261,9216,-1.4921299695968628,0.006053968,0.014453125,0.0003,5550,-0.008295691013336182,1102.9549560546875,0.3,0.6250718832015991,2425.481622314453
37,1017,9,200.0,906.8085106382979,9472,-1.5176827132701873,0.0036418962,0.0,0.0003,5560,-0.005530663090758026,1032.91650390625,0.3,0.509042501449585,1788.1202392578125
38,1017,9,200.0,903.75,9728,-1.5637060940265655,0.007090633,0.0,0.0003,5570,-0.005175703437998891,836.709716796875,0.3,0.4420493245124817,1730.7260375976562
39,1017,9,200.0,908.7755102040817,9984,-1.470084834098816,0.0030881844,0.000390625,0.0003,5580,-0.002440153155475855,775.746337890625,0.3,0.3576071262359619,1616.3992492675782
40,1017,10,200.0,911.7647058823529,10240,-1.4561479210853576,0.0012101966,0.00078125,0.0003,5590,-0.0016658643493428827,1223.003662109375,0.3,0.3669423460960388,2405.5952270507814
1,1289,0,200.0,440.0,256,-1.3396726727485657,0.0024985464,0.001171875,0.0003,5600,-0.004174988251179457,1541.28564453125,0.3,0.04203605651855469,3140.4141235351562
2,1137,0,200.0,310.0,512,-1.977372795343399,0.0008749061,0.0,0.0003,5210,-0.00330328808631748,1050.080078125,0.3,0.25687462091445923,1848.1893432617187
3,1096,0,200.0,590.0,768,-2.0519847512245177,0.00086734584,0.0,0.0003,5220,-0.0008009757846593856,833.4254150390625,0.3,0.10688251256942749,2050.255010986328
4,1067,0,200.0,870.0,1024,-1.9748464822769165,0.0002336048,0.0,0.0003,5230,-0.0010683230590075254,1581.49755859375,0.3,0.47343260049819946,3331.86884765625
5,1039,1,200.0,906.6666666666666,1280,-1.9057861864566803,0.0006892665,0.0,0.0003,5240,-0.004072010540403426,1122.6328125,0.3,0.39531272649765015,2282.592321777344
6,1037,1,200.0,854.2857142857143,1536,-1.972087275981903,0.0034630352,0.007421875,0.0003,5250,-0.007734576961956919,1602.349609375,0.3,0.2244091033935547,3253.9118041992188
7,1035,1,200.0,921.25,1792,-1.9731925427913666,0.0052340315,0.003125,0.0003,5260,-0.01287243696860969,1241.7996826171875,0.3,0.27359163761138916,2433.8031372070313
8,1037,1,200.0,944.0,2048,-2.0059768080711367,0.001227312,0.0,0.0003,5270,-0.0023442333564162253,1655.694580078125,0.3,0.4164324402809143,3161.5932739257814
9,1033,2,200.0,922.7272727272727,2304,-1.9057157933712006,0.0016012446,0.000390625,0.0003,5280,-0.004446784732863307,841.5626831054688,0.3,0.21775466203689575,1790.5490661621093
10,1032,2,200.0,925.0,2560,-1.9149442613124847,0.0018484234,0.0,0.0003,5290,-0.0026539549697190525,839.8495483398438,0.3,0.39664000272750854,1689.0703674316405
11,1030,2,200.0,872.8571428571429,2816,-2.049528968334198,0.0009473909,0.0,0.0003,5300,-0.0018695289734750986,540.245849609375,0.3,0.13068538904190063,1331.634344482422
12,1030,2,200.0,904.0,3072,-1.9541098654270173,0.00088957534,0.001171875,0.0003,5310,-0.005144617892801762,1663.8587646484375,0.3,0.40298712253570557,2947.4039794921873
13,1031,3,200.0,950.625,3328,-1.9258139431476593,0.0019864424,0.00234375,0.0003,5320,-0.0032977041322737933,1709.644287109375,0.3,0.3362565040588379,3550.90224609375
14,1031,3,200.0,907.0588235294117,3584,-1.9066736817359924,0.0014661369,0.000390625,0.0003,5330,-0.0036940249614417554,1210.556640625,0.3,0.22445493936538696,2772.2266357421877
15,1032,3,200.0,907.3684210526316,3840,-1.796646821498871,0.00024019717,0.0,0.0003,5340,-0.0012156887445598842,506.0622863769531,0.3,0.3122309446334839,1094.057894897461
16,1030,3,200.0,920.5,4096,-1.850745165348053,0.000945905,0.0,0.0003,5350,-0.002403232897631824,1350.7498779296875,0.3,0.4113631844520569,2785.9630126953125
17,1031,4,200.0,909.047619047619,4352,-1.8872441291809081,0.0014633446,0.0,0.0003,5360,-0.004289014334790409,1368.8033447265625,0.3,0.34180861711502075,2848.3564575195314
18,1030,4,200.0,930.0,4608,-1.9763279259204865,0.0007943588,0.0,0.0003,5370,-0.004490539990365505,865.6760864257812,0.3,0.34393543004989624,1941.9696838378907
19,1031,4,200.0,947.0833333333334,4864,-1.9256741225719451,0.0009050891,0.0015625,0.0003,5380,-0.0038545691641047597,1127.9625244140625,0.3,0.498929500579834,2382.4901489257813
20,1031,4,200.0,952.0,5120,-1.8365785956382752,0.00011856691,0.0,0.0003,5390,-0.001043518038932234,1408.7568359375,0.3,0.41885584592819214,3007.99677734375
21,1031,5,200.0,976.1538461538462,5376,-1.7913714945316315,0.00050464924,0.000390625,0.0003,5400,-0.0025090028997510672,2138.3916015625,0.3,0.1944282054901123,3499.9670166015626
22,1031,5,200.0,947.5,5632,-1.696849000453949,0.0005621973,0.0,0.0003,5410,-0.002406593947671354,712.0964965820312,0.3,0.2943769097328186,1857.998760986328
23,1030,5,200.0,929.3103448275862,5888,-1.8862510979175569,0.000937972,0.00078125,0.0003,5420,-0.0031818953109905125,1605.1591796875,0.3,0.30885446071624756,2468.8681579589843
24,1029,5,200.0,935.3333333333334,6144,-1.8591065645217895,0.0021701637,0.0,0.0003,5430,-0.005969975003972649,903.1060791015625,0.3,0.26810014247894287,1520.4829040527343
25,1030,6,200.0,941.25,6400,-1.961272770166397,0.0008559094,0.0,0.0003,5440,-0.001590411295183003,1078.6207275390625,0.3,0.38634049892425537,2094.6511840820312
26,1029,6,200.0,911.2121212121212,6656,-1.935888510942459,0.0011859222,0.0,0.0003,5450,-0.0037596759386360644,1074.9613037109375,0.3,0.44374364614486694,2116.254815673828
27,1027,6,200.0,900.2941176470588,6912,-1.9231741905212403,0.0003330221,0.0,0.0003,5460,-0.0015733776614069938,329.89202880859375,0.3,0.4661640524864197,773.8580184936524
28,1026,6,200.0,900.5714285714286,7168,-1.7590300142765045,0.0013630586,0.00078125,0.0003,5470,-0.005383664648979903,1220.174560546875,0.3,0.13946592807769775,2300.1313659667967
29,1024,7,200.0,901.081081081081,7424,-2.0000545978546143,0.00037787366,0.0,0.0003,5480,-0.0017149040708318354,691.7302856445312,0.3,0.14744031429290771,1818.4576232910156
30,1024,7,200.0,907.6315789473684,7680,-1.9281672716140748,0.0011870889,0.001953125,0.0003,5490,-0.0037741887383162974,1370.8251953125,0.3,0.4609915018081665,2523.4740478515623
31,1025,7,200.0,908.2051282051282,7936,-1.9140807688236237,0.0017603324,0.003125,0.0003,5500,-0.005245341209229082,1187.6783447265625,0.3,0.37305545806884766,2280.116979980469
32,1023,8,200.0,883.0,8192,-1.8620082795619965,0.0014335124,0.00078125,0.0003,5510,-0.0049156565219163895,1078.0804443359375,0.3,0.0879143476486206,2215.661016845703
33,1022,8,200.0,884.5238095238095,8448,-1.9875951647758483,0.002197473,0.0,0.0003,5520,-0.005359169933944941,772.48876953125,0.3,0.19672471284866333,1984.8160522460937
34,1022,8,200.0,885.3488372093024,8704,-1.9045088291168213,0.0014062673,0.0,0.0003,5530,-0.0016114040743559598,679.1458129882812,0.3,0.4350202679634094,1973.0350646972656
35,1023,8,200.0,891.1363636363636,8960,-1.9144877433776855,0.00036526588,0.0,0.0003,5540,-0.0023353572702035307,783.191650390625,0.3,0.44487303495407104,2107.2159118652344
36,1022,9,200.0,897.1739130434783,9216,-1.7715724885463715,0.00441691,0.001953125,0.0003,5550,-0.008964296197518706,1114.4244384765625,0.3,0.23992395401000977,2213.6471557617188
37,1022,9,200.0,908.0851063829788,9472,-1.9022096633911132,0.00071890024,0.0,0.0003,5560,-0.0018391790334135294,1648.234375,0.3,0.4808761477470398,3136.4139770507813
38,1020,9,200.0,913.5416666666666,9728,-1.9194531321525574,0.0015068562,0.001171875,0.0003,5570,-0.005940539063885808,1670.7705078125,0.3,0.31152963638305664,2815.9988525390627
39,1021,9,200.0,918.3673469387755,9984,-1.9399665415287017,0.0027198605,0.0,0.0003,5580,-0.005926789413206279,1256.8775634765625,0.3,0.41411662101745605,2348.878063964844
40,1021,10,200.0,918.4313725490196,10240,-1.885666435956955,0.0016826654,0.001171875,0.0003,5590,-0.005600815475918353,927.533447265625,0.3,0.4849469065666199,1752.0654724121093
1,1304,0,200.0,880.0,256,-1.910314929485321,0.0015887504,0.001171875,0.0003,5600,-0.006230559526011347,797.0648193359375,0.3,0.41597938537597656,1622.3701904296875
2,1165,0,200.0,785.0,512,-1.601585030555725,0.02006077,0.0203125,0.0003,5610,-0.012699851440265775,527.4397583007812,0.3,0.522895097732544,1285.6751342773437
3,1111,0,200.0,693.3333333333334,768,-1.6322735369205474,0.008124398,0.00859375,0.0003,5620,-0.0065284586977213625,867.8975830078125,0.3,0.47668737173080444,1914.3687622070313
4,1089,0,200.0,884.0,1024,-1.4992806792259217,0.012431071,0.033203125,0.0003,5630,-0.015797603176906705,1558.0853271484375,0.3,0.19945400953292847,2933.4924072265626
5,1066,1,200.0,891.6666666666666,1280,-1.5016313433647155,0.0050046,0.004296875,0.0003,5640,-0.00899008703418076,1065.5181884765625,0.3,0.33976882696151733,2118.534228515625
6,1065,1,200.0,895.7142857142857,1536,-1.591229295730591,0.001893848,0.0,0.0003,5650,-0.0013780972454696893,743.834228515625,0.3,0.40302371978759766,1865.4653686523438
7,1054,1,200.0,833.75,1792,-1.494841492176056,0.0069360896,0.00546875,0.0003,5660,-0.008292601723223925,642.8760986328125,0.3,0.5841549634933472,1296.5762634277344
8,1050,1,200.0,781.0,2048,-1.4143198430538177,0.017092092,0.01796875,0.0003,5670,-0.014292821218259633,408.2724914550781,0.3,0.45493972301483154,1110.3427764892579
9,1046,2,200.0,789.0909090909091,2304,-1.5450533032417297,0.02157269,0.02578125,0.0003,5680,-0.013143089553341269,1089.059814453125,0.3,0.12532168626785278,2478.8980102539062
10,1045,2,200.0,856.6666666666666,2560,-1.546520435810089,0.012166776,0.00703125,0.0003,5690,-0.008877952513284982,1116.56787109375,0.3,0.45808106660842896,2003.4709838867188
11,1043,2,200.0,830.7142857142857,2816,-1.5587867617607116,0.0047475193,0.001171875,0.0003,5700,-0.0056120558641850945,1215.3204345703125,0.3,0.5874055624008179,2187.9638854980467
12,1041,2,200.0,868.6666666666666,3072,-1.5852419674396514,0.0053541027,0.0,0.0003,5710,-0.005460892617702484,825.5042114257812,0.3,-0.030582785606384277,2102.9596435546873
13,1041,3,200.0,887.5,3328,-1.465189278125763,0.008053265,0.002734375,0.0003,5720,-0.009346994012594223,998.999755859375,0.3,0.6520861387252808,1720.733819580078
14,1040,3,200.0,874.1176470588235,3584,-1.5341242909431458,0.015055443,0.012890625,0.0003,5730,-0.011723269149661064,893.8040161132812,0.3,0.5341761112213135,1830.761456298828
15,1037,3,200.0,838.421052631579,3840,-1.3092490136623383,0.0035695354,0.0,0.0003,5740,-0.003560525586362928,724.9931640625,0.3,0.4184669256210327,1448.9864929199218
16,1036,3,200.0,842.0,4096,-1.5253036201000214,0.0010154455,0.0,0.0003,5750,-0.001973670721054077,810.390380859375,0.3,0.32962602376937866,2036.7150085449218
17,1032,4,200.0,844.7619047619048,4352,-1.5225967109203338,0.008971286,0.02421875,0.0003,5760,-0.008550422848202288,839.656005859375,0.3,0.49978119134902954,1608.0083068847657
18,1031,4,200.0,850.8695652173913,4608,-1.5356042206287384,0.015183384,0.023046875,0.0003,5770,-0.013898808090016247,754.8074340820312,0.3,0.48914843797683716,1787.6676086425782
19,1030,4,200.0,854.1666666666666,4864,-1.5610697388648986,0.03473691,0.101171875,0.0003,5780,-0.02011120319366455,368.23797607421875,0.3,0.6831182241439819,1068.3046447753907
20,1029,4,200.0,856.4,5120,-1.3389641344547272,0.014922913,0.003125,0.0003,5790,-0.009072707081213594,853.0526123046875,0.3,0.613443911075592,1449.8904235839843
21,1030,5,200.0,848.8461538461538,5376,-1.5099641799926757,0.004571589,0.003125,0.0003,5800,-0.004300613538362086,452.4138488769531,0.3,0.5087464451789856,1172.9717895507813
22,1029,5,200.0,843.2142857142857,5632,-1.4275496780872345,0.004472874,0.00546875,0.0003,5810,-0.006529781594872474,1120.5140380859375,0.3,0.4119188189506531,1941.829931640625
23,1030,5,200.0,854.4827586206897,5888,-1.420597630739212,0.006042732,0.015234375,0.0003,5820,-0.00652741901576519,945.7613525390625,0.3,0.3232381343841553,1688.9696899414062
24,1029,5,200.0,849.6666666666666,6144,-1.3770175099372863,0.0037600668,0.0,0.0003,5830,-0.0025833398220129313,875.9537353515625,0.3,0.5254920125007629,1647.6740783691407
